synthesizer,seed,n_active,outcome_noise_probability,method,point_exact_recovery,normalized_mean_absolute_error,top_choice_accuracy,point_width,outcome_consistent,feasible,solver_success,n_candidates,n_rounds,mean_compatible_states,coverage,width,posterior_center_error,accepted_posterior_draws,accepted_posterior_states
internal_percentage,20275716,5.0,0.1,bayesian_truncated_dirichlet,,,0.072,,,1.0,,,,,0.776,0.5270050281617666,0.11396621831296361,3453.22,
internal_percentage,20275716,5.0,0.2,bayesian_truncated_dirichlet,,,0.06,,,1.0,,,,,0.74,0.5213066276251308,0.11619204160210898,3324.144,
internal_percentage,20275716,6.0,0.0,bayesian_truncated_dirichlet,,,0.028,,,1.0,,,,,0.808,0.47000248330948347,0.09567786219647481,3269.648,
internal_percentage,20275716,6.0,0.05,bayesian_truncated_dirichlet,,,0.032,,,1.0,,,,,0.776,0.4672745506097535,0.09832861457396005,3199.956,
internal_percentage,20275716,6.0,0.1,bayesian_truncated_dirichlet,,,0.024,,,1.0,,,,,0.796,0.4689676816578024,0.09557089482288605,3200.372,
internal_percentage,20275716,6.0,0.2,bayesian_truncated_dirichlet,,,0.036,,,1.0,,,,,0.772,0.47087268460764586,0.09629601639931135,3290.436,
internal_percentage,20276716,4.0,0.0,bayesian_truncated_dirichlet,,,0.168,,,1.0,,,,,0.892,0.5957056643346157,0.12335540180613583,3801.348,
internal_percentage,20276716,4.0,0.05,bayesian_truncated_dirichlet,,,0.156,,,1.0,,,,,0.832,0.5921488397320398,0.1331064361096251,3863.016,
internal_percentage,20276716,4.0,0.1,bayesian_truncated_dirichlet,,,0.152,,,1.0,,,,,0.796,0.5920215687703692,0.13992976841134627,3769.812,
internal_percentage,20276716,4.0,0.2,bayesian_truncated_dirichlet,,,0.13654618473895583,,,0.996,,,,,0.7710843373493976,0.5926669416644507,0.13506221219804104,3593.56,
internal_percentage,20276716,5.0,0.0,bayesian_truncated_dirichlet,,,0.064,,,1.0,,,,,0.848,0.5318099747555143,0.10881696642825345,3610.844,
internal_percentage,20276716,5.0,0.05,bayesian_truncated_dirichlet,,,0.10040160642570281,,,0.996,,,,,0.8032128514056225,0.5254891846018022,0.111578578176018,3523.196,
internal_percentage,20276716,5.0,0.1,bayesian_truncated_dirichlet,,,0.076,,,1.0,,,,,0.84,0.5257034379525419,0.11301905205475357,3460.504,
internal_percentage,20276716,5.0,0.2,bayesian_truncated_dirichlet,,,0.0321285140562249,,,0.996,,,,,0.7710843373493976,0.5187619190871939,0.1190876387469353,3205.808,
internal_percentage,20276716,6.0,0.0,bayesian_truncated_dirichlet,,,0.028,,,1.0,,,,,0.808,0.46950788775175556,0.09569544286164858,3240.364,
internal_percentage,20276716,6.0,0.05,bayesian_truncated_dirichlet,,,0.048,,,1.0,,,,,0.8,0.4650791702944298,0.09538344152606294,3213.656,
internal_percentage,20276716,6.0,0.1,bayesian_truncated_dirichlet,,,0.028,,,1.0,,,,,0.76,0.4716828588188866,0.09402782886424646,3298.764,
internal_percentage,20276716,6.0,0.2,bayesian_truncated_dirichlet,,,0.064,,,1.0,,,,,0.716,0.46616407822315165,0.09978600466215788,3065.3,
internal_percentage,20277716,4.0,0.0,bayesian_truncated_dirichlet,,,0.19678714859437751,,,0.996,,,,,0.8955823293172691,0.5984060675649646,0.1274217484006445,3819.756,
internal_percentage,20277716,4.0,0.05,bayesian_truncated_dirichlet,,,0.192,,,1.0,,,,,0.832,0.5937119068247328,0.1274376606385548,3717.0,
internal_percentage,20277716,4.0,0.1,bayesian_truncated_dirichlet,,,0.16,,,1.0,,,,,0.808,0.5785146877644911,0.13158533323763622,3484.232,
internal_percentage,20277716,4.0,0.2,bayesian_truncated_dirichlet,,,0.188,,,1.0,,,,,0.772,0.5866073416580008,0.1322923030824827,3590.564,
internal_percentage,20277716,5.0,0.0,bayesian_truncated_dirichlet,,,0.06,,,1.0,,,,,0.852,0.5207750940724701,0.11199492956529095,3338.092,
internal_percentage,20277716,5.0,0.05,bayesian_truncated_dirichlet,,,0.072,,,1.0,,,,,0.776,0.5208289500882074,0.10855470651132701,3256.068,
internal_percentage,20277716,5.0,0.1,bayesian_truncated_dirichlet,,,0.05622489959839357,,,0.996,,,,,0.7630522088353414,0.5244406411649332,0.11814754006893752,3381.5,
internal_percentage,20277716,5.0,0.2,bayesian_truncated_dirichlet,,,0.064,,,1.0,,,,,0.752,0.5175029654825143,0.11527729481137385,3208.52,
internal_percentage,20277716,6.0,0.0,bayesian_truncated_dirichlet,,,0.028112449799196786,,,0.996,,,,,0.8634538152610441,0.4706186964942985,0.0931511215416142,3345.308,
internal_percentage,20277716,6.0,0.05,bayesian_truncated_dirichlet,,,0.032,,,1.0,,,,,0.768,0.4676274007703546,0.09704979415232391,3132.316,
internal_percentage,20277716,6.0,0.1,bayesian_truncated_dirichlet,,,0.02,,,1.0,,,,,0.792,0.46653367371694215,0.10112806199787093,3185.216,
internal_percentage,20277716,6.0,0.2,bayesian_truncated_dirichlet,,,0.028112449799196786,,,0.996,,,,,0.6827309236947792,0.46224798775358306,0.09907876024337808,3048.212,
internal_percentage,20278716,4.0,0.0,bayesian_truncated_dirichlet,,,0.188,,,1.0,,,,,0.896,0.6008042807674326,0.1247731908837897,3904.68,
internal_percentage,20278716,4.0,0.05,bayesian_truncated_dirichlet,,,0.176,,,1.0,,,,,0.872,0.5962690580089683,0.12808946434085292,3734.312,
internal_percentage,20278716,4.0,0.1,bayesian_truncated_dirichlet,,,0.1606425702811245,,,0.996,,,,,0.7991967871485943,0.592529087338217,0.13820970670186325,3681.772,
internal_percentage,20278716,4.0,0.2,bayesian_truncated_dirichlet,,,0.22088353413654618,,,0.996,,,,,0.7791164658634538,0.5868718170186882,0.1324709190606065,3569.752,
internal_percentage,20278716,5.0,0.0,bayesian_truncated_dirichlet,,,0.1,,,1.0,,,,,0.892,0.5308319427599096,0.105143698611671,3545.748,
internal_percentage,20278716,5.0,0.05,bayesian_truncated_dirichlet,,,0.112,,,1.0,,,,,0.776,0.5258378570720034,0.1112947470736299,3446.388,
internal_percentage,20278716,5.0,0.1,bayesian_truncated_dirichlet,,,0.07258064516129033,,,0.992,,,,,0.7741935483870968,0.5213027064272896,0.11519153034250412,3279.872,
internal_percentage,20278716,5.0,0.2,bayesian_truncated_dirichlet,,,0.07661290322580645,,,0.992,,,,,0.717741935483871,0.5225218847841507,0.11763185421350517,3259.52,
internal_percentage,20278716,6.0,0.0,bayesian_truncated_dirichlet,,,0.024,,,1.0,,,,,0.832,0.4715366589444993,0.09746182908893758,3352.408,
internal_percentage,20278716,6.0,0.05,bayesian_truncated_dirichlet,,,0.024096385542168676,,,0.996,,,,,0.8273092369477911,0.4681161462113411,0.09519490041931675,3201.82,
internal_percentage,20278716,6.0,0.1,bayesian_truncated_dirichlet,,,0.02,,,1.0,,,,,0.748,0.4654065071620041,0.09774744216170028,3189.824,
internal_percentage,20278716,6.0,0.2,bayesian_truncated_dirichlet,,,0.028,,,1.0,,,,,0.712,0.46114573586968227,0.10033603153544136,3027.988,
internal_percentage,20279716,4.0,0.0,bayesian_truncated_dirichlet,,,0.204,,,1.0,,,,,0.888,0.5882645872156342,0.12387165368917154,3651.136,
internal_percentage,20279716,4.0,0.05,bayesian_truncated_dirichlet,,,0.156,,,1.0,,,,,0.86,0.5947084741993648,0.13288906147893134,3792.312,
internal_percentage,20279716,4.0,0.1,bayesian_truncated_dirichlet,,,0.1532258064516129,,,0.992,,,,,0.7741935483870968,0.5903226764328136,0.13710385836883632,3626.444,
internal_percentage,20279716,4.0,0.2,bayesian_truncated_dirichlet,,,0.136,,,1.0,,,,,0.744,0.5836639303634683,0.1397253557583265,3521.984,
internal_percentage,20279716,5.0,0.0,bayesian_truncated_dirichlet,,,0.096,,,1.0,,,,,0.86,0.5237185060136192,0.10791615971837683,3531.244,
internal_percentage,20279716,5.0,0.05,bayesian_truncated_dirichlet,,,0.0642570281124498,,,0.996,,,,,0.8313253012048193,0.5280682047945677,0.10918569145518378,3528.944,
internal_percentage,20279716,5.0,0.1,bayesian_truncated_dirichlet,,,0.068,,,1.0,,,,,0.8,0.5205988973509142,0.1108552756907737,3307.388,
internal_percentage,20279716,5.0,0.2,bayesian_truncated_dirichlet,,,0.05220883534136546,,,0.996,,,,,0.7228915662650602,0.5200093136504819,0.12018087138154626,3264.916,
internal_percentage,20279716,6.0,0.0,bayesian_truncated_dirichlet,,,0.028,,,1.0,,,,,0.828,0.46732099878603256,0.09723603621564637,3289.66,
internal_percentage,20279716,6.0,0.05,bayesian_truncated_dirichlet,,,0.024,,,1.0,,,,,0.828,0.46840845022940747,0.09553030359725029,3255.056,
internal_percentage,20279716,6.0,0.1,bayesian_truncated_dirichlet,,,0.032,,,1.0,,,,,0.764,0.46556435337746205,0.09786166011374405,3247.916,
internal_percentage,20279716,6.0,0.2,bayesian_truncated_dirichlet,,,0.020161290322580645,,,0.992,,,,,0.6975806451612904,0.4627682762829838,0.09917505688582291,3013.236,
external_ordinal,20260716,,,bayesian_uniform_rank_posterior,,,0.14166666666666666,,,1.0,,6.0,3.0,,0.975,0.91721875,0.27211814215578706,,146.77222222222224
external_ordinal,20260716,,,bayesian_uniform_rank_posterior,,,0.06666666666666667,,,1.0,,7.0,3.0,,1.0,0.9282314814814814,0.26878408608520593,,892.7361111111111
external_ordinal,20260716,,,bayesian_uniform_rank_posterior,,,0.14583333333333334,,,1.0,,7.0,4.0,,0.925,0.9264562251984126,0.27712738060801567,,670.10625
external_ordinal,20261716,,,bayesian_uniform_rank_posterior,,,0.15833333333333333,,,1.0,,6.0,3.0,,0.975,0.9175173611111112,0.274879264845384,,143.825
external_ordinal,20261716,,,bayesian_uniform_rank_posterior,,,0.06666666666666667,,,1.0,,7.0,3.0,,1.0,0.9277124669312169,0.2693553330026244,,879.1388888888889
external_ordinal,20261716,,,bayesian_uniform_rank_posterior,,,0.17083333333333334,,,1.0,,7.0,4.0,,0.9166666666666666,0.925548363095238,0.27510609224158417,,685.9041666666667
external_ordinal,20262716,,,bayesian_uniform_rank_posterior,,,0.13055555555555556,,,1.0,,6.0,3.0,,0.9666666666666667,0.9242777777777779,0.27579666572439215,,148.27777777777777
external_ordinal,20262716,,,bayesian_uniform_rank_posterior,,,0.06944444444444443,,,1.0,,7.0,3.0,,0.9916666666666667,0.9227346230158731,0.2659995429939844,,885.5083333333333
external_ordinal,20262716,,,bayesian_uniform_rank_posterior,,,0.175,,,1.0,,7.0,4.0,,0.9416666666666667,0.9250565476190477,0.2719423699769681,,677.55
external_ordinal,20263716,,,bayesian_uniform_rank_posterior,,,0.11666666666666667,,,1.0,,6.0,3.0,,0.9833333333333333,0.9199548611111111,0.2728648076882799,,145.08055555555558
external_ordinal,20263716,,,bayesian_uniform_rank_posterior,,,0.041666666666666664,,,1.0,,7.0,3.0,,1.0,0.9288086970899471,0.2643508599981444,,903.4833333333333
external_ordinal,20263716,,,bayesian_uniform_rank_posterior,,,0.18125,,,1.0,,7.0,4.0,,0.9083333333333333,0.9229476686507936,0.2776720665112059,,660.1125
external_ordinal,20264716,,,bayesian_uniform_rank_posterior,,,0.13888888888888887,,,1.0,,6.0,3.0,,0.9666666666666667,0.9215625000000001,0.27594057551537576,,145.36944444444444
external_ordinal,20264716,,,bayesian_uniform_rank_posterior,,,0.07222222222222222,,,1.0,,7.0,3.0,,0.9916666666666667,0.9303974867724867,0.26760944576318096,,909.1
external_ordinal,20264716,,,bayesian_uniform_rank_posterior,,,0.16875,,,1.0,,7.0,4.0,,0.9333333333333333,0.926632316468254,0.27629898119178453,,672.66875
external_ordinal,20265716,,,bayesian_uniform_rank_posterior,,,0.15833333333333333,,,1.0,,6.0,3.0,,0.9833333333333333,0.929136574074074,0.27647753963883215,,148.10833333333332
external_ordinal,20265716,,,bayesian_uniform_rank_posterior,,,0.04444444444444444,,,1.0,,7.0,3.0,,1.0,0.9261608796296296,0.2676574589179017,,913.4944444444444
external_ordinal,20265716,,,bayesian_uniform_rank_posterior,,,0.18958333333333333,,,1.0,,7.0,4.0,,0.9333333333333333,0.9293797123015872,0.2739182495296348,,674.0979166666667
external_ordinal,20266716,,,bayesian_uniform_rank_posterior,,,0.13888888888888887,,,1.0,,6.0,3.0,,0.9666666666666667,0.920888888888889,0.27899962957392277,,146.23055555555555
external_ordinal,20266716,,,bayesian_uniform_rank_posterior,,,0.08055555555555555,,,1.0,,7.0,3.0,,0.9916666666666667,0.9252271825396825,0.2679535977925707,,869.8944444444444
external_ordinal,20266716,,,bayesian_uniform_rank_posterior,,,0.17708333333333334,,,1.0,,7.0,4.0,,0.95,0.9205252976190476,0.27439529045805944,,673.7375
external_ordinal,20267716,,,bayesian_uniform_rank_posterior,,,0.14444444444444443,,,1.0,,6.0,3.0,,0.9833333333333333,0.9203113425925926,0.2764615573445293,,143.99166666666667
external_ordinal,20267716,,,bayesian_uniform_rank_posterior,,,0.06388888888888888,,,1.0,,7.0,3.0,,1.0,0.9272002314814815,0.2650593289133677,,899.1416666666667
external_ordinal,20267716,,,bayesian_uniform_rank_posterior,,,0.15625,,,1.0,,7.0,4.0,,0.9083333333333333,0.927539310515873,0.27667038635899976,,670.0125
external_ordinal,20268716,,,bayesian_uniform_rank_posterior,,,0.14444444444444443,,,1.0,,6.0,3.0,,0.9666666666666667,0.9216354166666666,0.2767419814922594,,142.85833333333332
external_ordinal,20268716,,,bayesian_uniform_rank_posterior,,,0.05277777777777778,,,1.0,,7.0,3.0,,0.9833333333333333,0.9233444113756613,0.26751018984678093,,854.7027777777778
external_ordinal,20268716,,,bayesian_uniform_rank_posterior,,,0.1625,,,1.0,,7.0,4.0,,0.9333333333333333,0.9246029265873015,0.2748513448584261,,650.5458333333333
external_ordinal,20269716,,,bayesian_uniform_rank_posterior,,,0.13333333333333333,,,1.0,,6.0,3.0,,0.9833333333333333,0.9231886574074074,0.27709419513568867,,144.56666666666666
external_ordinal,20269716,,,bayesian_uniform_rank_posterior,,,0.058333333333333334,,,1.0,,7.0,3.0,,1.0,0.9229707341269842,0.266214323015964,,885.6638888888889
external_ordinal,20269716,,,bayesian_uniform_rank_posterior,,,0.1625,,,1.0,,7.0,4.0,,0.9416666666666667,0.9224293154761904,0.2738449438538669,,671.2375
external_ordinal,20270716,,,bayesian_uniform_rank_posterior,,,0.1722222222222222,,,1.0,,6.0,3.0,,0.975,0.9214745370370371,0.27714442425266406,,144.1638888888889
external_ordinal,20270716,,,bayesian_uniform_rank_posterior,,,0.08333333333333333,,,1.0,,7.0,3.0,,1.0,0.9270408399470899,0.2679489573465626,,891.5333333333333
external_ordinal,20270716,,,bayesian_uniform_rank_posterior,,,0.17291666666666666,,,1.0,,7.0,4.0,,0.9416666666666667,0.9260716765873016,0.2772834845283433,,660.2
external_ordinal,20271716,,,bayesian_uniform_rank_posterior,,,0.15555555555555553,,,1.0,,6.0,3.0,,0.9583333333333334,0.9195208333333333,0.27642086799562493,,149.0361111111111
external_ordinal,20271716,,,bayesian_uniform_rank_posterior,,,0.075,,,1.0,,7.0,3.0,,0.9916666666666667,0.9242577711640211,0.26504132253514245,,890.938888888889
external_ordinal,20271716,,,bayesian_uniform_rank_posterior,,,0.17291666666666666,,,1.0,,7.0,4.0,,0.9416666666666667,0.9243402777777777,0.27268393061267493,,666.6020833333333
external_ordinal,20272716,,,bayesian_uniform_rank_posterior,,,0.15,,,1.0,,6.0,3.0,,0.9666666666666667,0.9280208333333333,0.27691297423587297,,146.99166666666667
external_ordinal,20272716,,,bayesian_uniform_rank_posterior,,,0.08333333333333333,,,1.0,,7.0,3.0,,1.0,0.9245780423280422,0.26524922081130475,,876.3305555555556
external_ordinal,20272716,,,bayesian_uniform_rank_posterior,,,0.17916666666666667,,,1.0,,7.0,4.0,,0.925,0.9242620287698412,0.2743472284458698,,681.7125
external_ordinal,20273716,,,bayesian_uniform_rank_posterior,,,0.15833333333333333,,,1.0,,6.0,3.0,,0.975,0.9222418981481482,0.27553255271469435,,144.88888888888889
external_ordinal,20273716,,,bayesian_uniform_rank_posterior,,,0.06666666666666667,,,1.0,,7.0,3.0,,1.0,0.9245342261904761,0.2662196761373623,,890.3333333333334
external_ordinal,20273716,,,bayesian_uniform_rank_posterior,,,0.15416666666666667,,,1.0,,7.0,4.0,,0.8916666666666667,0.9225466269841269,0.27481307010028294,,686.1145833333334
external_ordinal,20274716,,,bayesian_uniform_rank_posterior,,,0.14166666666666666,,,1.0,,6.0,3.0,,0.9583333333333334,0.9237650462962963,0.27782579623948206,,146.45833333333334
external_ordinal,20274716,,,bayesian_uniform_rank_posterior,,,0.05,,,1.0,,7.0,3.0,,1.0,0.9260186838624338,0.2694581019671672,,902.9722222222223
external_ordinal,20274716,,,bayesian_uniform_rank_posterior,,,0.16458333333333333,,,1.0,,7.0,4.0,,0.925,0.9253670634920634,0.2737200533359194,,674.0583333333333
external_ordinal,20275716,,,bayesian_uniform_rank_posterior,,,0.15277777777777776,,,1.0,,6.0,3.0,,0.9583333333333334,0.9187685185185186,0.2759478275257265,,147.0388888888889
external_ordinal,20275716,,,bayesian_uniform_rank_posterior,,,0.06944444444444443,,,1.0,,7.0,3.0,,1.0,0.9268040674603174,0.2683669867723965,,857.175
external_ordinal,20275716,,,bayesian_uniform_rank_posterior,,,0.13125,,,1.0,,7.0,4.0,,0.9416666666666667,0.9256738591269841,0.2759361267170018,,643.0520833333334
external_ordinal,20276716,,,bayesian_uniform_rank_posterior,,,0.14444444444444443,,,1.0,,6.0,3.0,,0.9583333333333334,0.9209479166666666,0.2755229449175953,,146.3861111111111
external_ordinal,20276716,,,bayesian_uniform_rank_posterior,,,0.06944444444444443,,,1.0,,7.0,3.0,,1.0,0.9248032407407406,0.2656536076062462,,892.1666666666666
external_ordinal,20276716,,,bayesian_uniform_rank_posterior,,,0.15208333333333332,,,1.0,,7.0,4.0,,0.9666666666666667,0.9290669642857142,0.2749281940762904,,681.1729166666667
external_ordinal,20277716,,,bayesian_uniform_rank_posterior,,,0.14166666666666666,,,1.0,,6.0,3.0,,0.9833333333333333,0.927263888888889,0.27670989088201653,,146.65
external_ordinal,20277716,,,bayesian_uniform_rank_posterior,,,0.06666666666666667,,,1.0,,7.0,3.0,,1.0,0.9289925595238094,0.27039455855919187,,900.7777777777777
external_ordinal,20277716,,,bayesian_uniform_rank_posterior,,,0.16041666666666668,,,1.0,,7.0,4.0,,0.925,0.9233793402777778,0.27437058631967803,,681.98125
external_ordinal,20278716,,,bayesian_uniform_rank_posterior,,,0.16666666666666666,,,1.0,,6.0,3.0,,0.95,0.9139270833333334,0.2744189362778005,,143.03055555555557
external_ordinal,20278716,,,bayesian_uniform_rank_posterior,,,0.041666666666666664,,,1.0,,7.0,3.0,,1.0,0.931485119047619,0.26928911670977196,,886.561111111111
external_ordinal,20278716,,,bayesian_uniform_rank_posterior,,,0.14583333333333334,,,1.0,,7.0,4.0,,0.925,0.9232017609126983,0.2754431332578913,,682.7958333333333
external_ordinal,20279716,,,bayesian_uniform_rank_posterior,,,0.16388888888888886,,,1.0,,6.0,3.0,,0.95,0.9180104166666666,0.27380946839604287,,142.39444444444445
external_ordinal,20279716,,,bayesian_uniform_rank_posterior,,,0.058333333333333334,,,1.0,,7.0,3.0,,0.9916666666666667,0.9277412367724868,0.2675786053578201,,902.6638888888889
external_ordinal,20279716,,,bayesian_uniform_rank_posterior,,,0.17083333333333334,,,1.0,,7.0,4.0,,0.8833333333333333,0.9230379464285714,0.2741784511750855,,683.2104166666667
